Feature	Test	Mean	Median	Std
ENSG00000063180_8	n_features	40.8	45.5	23.7337078622134
ENSG00000063180_8	test_evar	-0.0409603892274413	-0.00113616135575915	0.112327376214432
ENSG00000063180_8	test_mse	1.0220138111552	0.952803181385552	0.305544778201522
ENSG00000063180_8	test_r2	-0.0527107707819501	-0.0157240039029349	0.109903535414284
ENSG00000063180_8	train_evar	0.0443643163597415	0.045112124080594	0.0208399281051884
ENSG00000063180_8	train_mse	0.953506078507966	0.968080403449441	0.0343854669908116
ENSG00000063180_8	train_r2	0.0443103991219565	0.0450849055748877	0.0208476168338383
ENSG00000074803_17	n_features	149.1	79.5	238.509002858266
ENSG00000074803_17	test_evar	0.553626027094035	0.602726103776886	0.144598042991784
ENSG00000074803_17	test_mse	0.440127861517106	0.394016177413162	0.168645270549394
ENSG00000074803_17	test_r2	0.546669491752402	0.599661382412781	0.142067502662915
ENSG00000074803_17	train_evar	0.58927575943416	0.605356746877319	0.0440942049809497
ENSG00000074803_17	train_mse	0.409811490226329	0.401832340294802	0.045024578643211
ENSG00000074803_17	train_r2	0.589183912581388	0.605213921999156	0.0440451823321482
ENSG00000086015_20	n_features	171.8	27.5	420.590273042278
ENSG00000086015_20	test_evar	-0.146021887153138	-0.161658593863562	0.134168841145984
ENSG00000086015_20	test_mse	1.14147079309292	1.03261932122766	0.385856673144573
ENSG00000086015_20	test_r2	-0.179413236883117	-0.224642433624781	0.130908772547153
ENSG00000086015_20	train_evar	-0.0735680317693755	-0.083535030289027	0.0511303356472976
ENSG00000086015_20	train_mse	1.0726615893204	1.07300614911022	0.0792517362575069
ENSG00000086015_20	train_r2	-0.0742608591227431	-0.0846938761052453	0.0515190775204457
ENSG00000086758_15	n_features	80.7	26.5	145.340252128889
ENSG00000086758_15	test_evar	-0.104857738471472	-0.102511689887501	0.100827023032713
ENSG00000086758_15	test_mse	1.10699180894748	1.04578859419447	0.176172849467098
ENSG00000086758_15	test_r2	-0.118065505507241	-0.13257110702913	0.102826832758394
ENSG00000086758_15	train_evar	-0.0816428007636749	-0.0878976670994354	0.0683153180436442
ENSG00000086758_15	train_mse	1.07974306590325	1.0862796350803	0.070828057260414
ENSG00000086758_15	train_r2	-0.0818743688561259	-0.0879376396584678	0.0684825499463109
ENSG00000087116_14	n_features	49.9	55	18.6633925700078
ENSG00000087116_14	test_evar	-0.0655996151083541	-0.0727867711805855	0.0844194936003882
ENSG00000087116_14	test_mse	1.0692297836242	1.06159858506676	0.131873891176173
ENSG00000087116_14	test_r2	-0.0887026129982847	-0.113368933782642	0.0868416717202077
ENSG00000087116_14	train_evar	0.0633625211564303	0.0665982225659161	0.0250081236438819
ENSG00000087116_14	train_mse	0.934754283726906	0.930378559027485	0.0269562767996924
ENSG00000087116_14	train_r2	0.0632616915665597	0.0665884739964821	0.0251032452449862
ENSG00000099365_9	n_features	52.1	23	64.177618113067
ENSG00000099365_9	test_evar	-0.122642259095172	-0.0550809295351257	0.164641817878514
ENSG00000099365_9	test_mse	1.11170570895848	1.08169206093638	0.307230674822646
ENSG00000099365_9	test_r2	-0.13179237202075	-0.0568785505503173	0.165650502404636
ENSG00000099365_9	train_evar	-0.0818234554907603	-0.0915577298217145	0.0582933431852972
ENSG00000099365_9	train_mse	1.08043701687008	1.07874249484596	0.0776310148946653
ENSG00000099365_9	train_r2	-0.0820418671848546	-0.09185779297571	0.0582693955023888
ENSG00000100092_20	n_features	45.2	42.5	20.8422647521808
ENSG00000100092_20	test_evar	-0.0307123569702129	-0.0189894545580474	0.0838213122070616
ENSG00000100092_20	test_mse	1.02589900578484	1.01176489947835	0.186458235627926
ENSG00000100092_20	test_r2	-0.04045239805288	-0.035828813349786	0.0905769193598091
ENSG00000100092_20	train_evar	0.0365516883528724	0.0413368973211249	0.042305084575105
ENSG00000100092_20	train_mse	0.962130741783486	0.954489789411107	0.0543931572464731
ENSG00000100092_20	train_r2	0.0363038534459999	0.0411164045318465	0.0424518430476168
ENSG00000101210_10	n_features	78	67.5	54.1397368954737
